TaxID,TaxID,ModelPath,SeqDownloadStatus,FTPLink
1262775.0,1262775.0,b_longum_data/GSMs/xml_models/1262775.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/055/GCA_000435055.1_MGS138
1262777.0,1262777.0,b_longum_data/GSMs/xml_models/1262777.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/433/735/GCA_000433735.1_MGS167
1262778.0,1262778.0,b_longum_data/GSMs/xml_models/1262778.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/195/GCA_000435195.1_MGS169
1262779.0,1262779.0,b_longum_data/GSMs/xml_models/1262779.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/335/GCA_000436335.1_MGS217
1262784.0,1262784.0,b_longum_data/GSMs/xml_models/1262784.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/175/GCA_000435175.1_MGS245
1262788.0,1262788.0,b_longum_data/GSMs/xml_models/1262788.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/437/875/GCA_000437875.1_MGS269
1262790.0,1262790.0,b_longum_data/GSMs/xml_models/1262790.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/438/095/GCA_000438095.1_MGS277
1262792.0,1262792.0,b_longum_data/GSMs/xml_models/1262792.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/655/GCA_000435655.1_MGS299
1262793.0,1262793.0,b_longum_data/GSMs/xml_models/1262793.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/431/795/GCA_000431795.1_MGS302
1262796.0,1262796.0,b_longum_data/GSMs/xml_models/1262796.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/431/335/GCA_000431335.1_MGS343
1262797.0,1262797.0,b_longum_data/GSMs/xml_models/1262797.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/975/GCA_000432975.1_MGS349
1262799.0,1262799.0,b_longum_data/GSMs/xml_models/1262799.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/437/455/GCA_000437455.1_MGS354
1262801.0,1262801.0,b_longum_data/GSMs/xml_models/1262801.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/438/255/GCA_000438255.1_MGS389
1262803.0,1262803.0,b_longum_data/GSMs/xml_models/1262803.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/431/775/GCA_000431775.1_MGS413
1262804.0,1262804.0,b_longum_data/GSMs/xml_models/1262804.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/835/GCA_000432835.1_MGS417
1262805.0,1262805.0,b_longum_data/GSMs/xml_models/1262805.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/655/GCA_000434655.1_MGS43
1262806.0,1262806.0,b_longum_data/GSMs/xml_models/1262806.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/433/675/GCA_000433675.1_MGS433
1262809.0,1262809.0,b_longum_data/GSMs/xml_models/1262809.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/438/295/GCA_000438295.1_MGS451
1262810.0,1262810.0,b_longum_data/GSMs/xml_models/1262810.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/035/GCA_000434035.1_MGS452
1262812.0,1262812.0,b_longum_data/GSMs/xml_models/1262812.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/437/115/GCA_000437115.1_MGS470
1262813.0,1262813.0,b_longum_data/GSMs/xml_models/1262813.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/335/GCA_000434335.1_MGS492
1262815.0,1262815.0,b_longum_data/GSMs/xml_models/1262815.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/755/GCA_000435755.1_MGS508
1262816.0,1262816.0,b_longum_data/GSMs/xml_models/1262816.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/615/GCA_000434615.1_MGS510
1262818.0,1262818.0,b_longum_data/GSMs/xml_models/1262818.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/495/GCA_000434495.1_MGS533
1262822.0,1262822.0,b_longum_data/GSMs/xml_models/1262822.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/015/GCA_000434015.1_MGS571
1262824.0,1262824.0,b_longum_data/GSMs/xml_models/1262824.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/795/GCA_000435795.1_MGS58
1262825.0,1262825.0,b_longum_data/GSMs/xml_models/1262825.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/431/135/GCA_000431135.1_MGS590
1262826.0,1262826.0,b_longum_data/GSMs/xml_models/1262826.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/835/GCA_000434835.1_MGS594
1262828.0,1262828.0,b_longum_data/GSMs/xml_models/1262828.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/175/GCA_000436175.1_MGS62
1262829.0,1262829.0,b_longum_data/GSMs/xml_models/1262829.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/438/415/GCA_000438415.1_MGS628
1262830.0,1262830.0,b_longum_data/GSMs/xml_models/1262830.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/431/515/GCA_000431515.1_MGS632
1262832.0,1262832.0,b_longum_data/GSMs/xml_models/1262832.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/431/375/GCA_000431375.1_MGS7
1262833.0,1262833.0,b_longum_data/GSMs/xml_models/1262833.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/595/GCA_000432595.1_MGS710
1262836.0,1262836.0,b_longum_data/GSMs/xml_models/1262836.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/555/GCA_000432555.1_MGS75
1262837.0,1262837.0,b_longum_data/GSMs/xml_models/1262837.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/575/GCA_000432575.1_MGS762
1262839.0,1262839.0,b_longum_data/GSMs/xml_models/1262839.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/195/GCA_000434195.1_MGS780
1262845.0,1262845.0,b_longum_data/GSMs/xml_models/1262845.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/355/GCA_000435355.1_MGS91
1262846.0,1262846.0,b_longum_data/GSMs/xml_models/1262846.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/437/895/GCA_000437895.1_MGS914
1262847.0,1262847.0,b_longum_data/GSMs/xml_models/1262847.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/433/135/GCA_000433135.1_MGS921
1262848.0,1262848.0,b_longum_data/GSMs/xml_models/1262848.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/335/GCA_000435335.1_MGS964
1262868.0,1262868.0,b_longum_data/GSMs/xml_models/1262868.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/475/GCA_000435475.1_MGS338
1262869.0,1262869.0,b_longum_data/GSMs/xml_models/1262869.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/155/GCA_000435155.1_MGS357
1262870.0,1262870.0,b_longum_data/GSMs/xml_models/1262870.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/475/GCA_000434475.1_MGS486
1262872.0,1262872.0,b_longum_data/GSMs/xml_models/1262872.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/433/215/GCA_000433215.1_MGS105
1262874.0,1262874.0,b_longum_data/GSMs/xml_models/1262874.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/431/675/GCA_000431675.1_MGS1427
1262875.0,1262875.0,b_longum_data/GSMs/xml_models/1262875.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/075/GCA_000436075.1_MGS209
1262876.0,1262876.0,b_longum_data/GSMs/xml_models/1262876.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/675/GCA_000435675.1_MGS298
1262878.0,1262878.0,b_longum_data/GSMs/xml_models/1262878.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/675/GCA_000436675.1_MGS115
1262880.0,1262880.0,b_longum_data/GSMs/xml_models/1262880.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/315/GCA_000434315.1_MGS156
1262881.0,1262881.0,b_longum_data/GSMs/xml_models/1262881.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/355/GCA_000432355.1_MGS161
1262882.0,1262882.0,b_longum_data/GSMs/xml_models/1262882.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/435/GCA_000432435.1_MGS180
1262883.0,1262883.0,b_longum_data/GSMs/xml_models/1262883.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/815/GCA_000435815.1_MGS192
1262884.0,1262884.0,b_longum_data/GSMs/xml_models/1262884.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/775/GCA_000436775.1_MGS202
1262886.0,1262886.0,b_longum_data/GSMs/xml_models/1262886.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/835/GCA_000436835.1_MGS251
1262887.0,1262887.0,b_longum_data/GSMs/xml_models/1262887.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/535/GCA_000436535.1_MGS252
1262888.0,1262888.0,b_longum_data/GSMs/xml_models/1262888.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/155/GCA_000432155.1_MGS274
1262889.0,1262889.0,b_longum_data/GSMs/xml_models/1262889.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/437/735/GCA_000437735.1_MGS38
1262893.0,1262893.0,b_longum_data/GSMs/xml_models/1262893.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/175/GCA_000432175.1_MGS786
1262894.0,1262894.0,b_longum_data/GSMs/xml_models/1262894.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/437/375/GCA_000437375.1_MGS841
1262895.0,1262895.0,b_longum_data/GSMs/xml_models/1262895.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/431/735/GCA_000431735.1_MGS86
1262897.0,1262897.0,b_longum_data/GSMs/xml_models/1262897.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/437/595/GCA_000437595.1_MGS74
1262898.0,1262898.0,b_longum_data/GSMs/xml_models/1262898.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/595/GCA_000434595.1_MGS82
1262907.0,1262907.0,b_longum_data/GSMs/xml_models/1262907.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/433/455/GCA_000433455.1_MGS877
1262910.0,1262910.0,b_longum_data/GSMs/xml_models/1262910.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/875/GCA_000436875.1_MGS155
1262911.0,1262911.0,b_longum_data/GSMs/xml_models/1262911.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/975/GCA_000435975.1_MGS241
1262913.0,1262913.0,b_longum_data/GSMs/xml_models/1262913.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/495/GCA_000436495.1_MGS409
1262914.0,1262914.0,b_longum_data/GSMs/xml_models/1262914.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/295/GCA_000436295.1_MGS207
1262915.0,1262915.0,b_longum_data/GSMs/xml_models/1262915.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/095/GCA_000436095.1_MGS266
1262919.0,1262919.0,b_longum_data/GSMs/xml_models/1262919.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/915/GCA_000436915.1_MGS1092
1262924.0,1262924.0,b_longum_data/GSMs/xml_models/1262924.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/437/795/GCA_000437795.1_MGS279
1262925.0,1262925.0,b_longum_data/GSMs/xml_models/1262925.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/431/915/GCA_000431915.1_MGS386
1262929.0,1262929.0,b_longum_data/GSMs/xml_models/1262929.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/975/GCA_000434975.1_MGS520
1262930.0,1262930.0,b_longum_data/GSMs/xml_models/1262930.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/455/GCA_000434455.1_MGS5226
1262932.0,1262932.0,b_longum_data/GSMs/xml_models/1262932.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/515/GCA_000434515.1_MGS604
1262934.0,1262934.0,b_longum_data/GSMs/xml_models/1262934.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/035/GCA_000436035.1_MGS732
1262942.0,1262942.0,b_longum_data/GSMs/xml_models/1262942.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/438/375/GCA_000438375.1_MGS182
1262943.0,1262943.0,b_longum_data/GSMs/xml_models/1262943.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/275/GCA_000434275.1_MGS197
1262944.0,1262944.0,b_longum_data/GSMs/xml_models/1262944.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/437/755/GCA_000437755.1_MGS303
1262946.0,1262946.0,b_longum_data/GSMs/xml_models/1262946.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/755/GCA_000432755.1_MGS380
1262948.0,1262948.0,b_longum_data/GSMs/xml_models/1262948.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/437/095/GCA_000437095.1_MGS471
1262952.0,1262952.0,b_longum_data/GSMs/xml_models/1262952.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/215/GCA_000436215.1_MGS177
1262953.0,1262953.0,b_longum_data/GSMs/xml_models/1262953.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/433/635/GCA_000433635.1_MGS254
1262954.0,1262954.0,b_longum_data/GSMs/xml_models/1262954.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/437/175/GCA_000437175.1_MGS330
1262957.0,1262957.0,b_longum_data/GSMs/xml_models/1262957.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/433/115/GCA_000433115.1_MGS382
1262959.0,1262959.0,b_longum_data/GSMs/xml_models/1262959.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/055/GCA_000434055.1_MGS488
1262961.0,1262961.0,b_longum_data/GSMs/xml_models/1262961.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/915/GCA_000434915.1_MGS563
1262966.0,1262966.0,b_longum_data/GSMs/xml_models/1262966.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/075/GCA_000432075.1_MGS724
1262974.0,1262974.0,b_longum_data/GSMs/xml_models/1262974.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/431/835/GCA_000431835.1_MGS777
1262988.0,1262988.0,b_longum_data/GSMs/xml_models/1262988.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/438/155/GCA_000438155.1_MGS95
1262989.0,1262989.0,b_longum_data/GSMs/xml_models/1262989.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/395/GCA_000435395.1_MGS94
1262991.0,1262991.0,b_longum_data/GSMs/xml_models/1262991.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/595/GCA_000435595.1_MGS882
1262992.0,1262992.0,b_longum_data/GSMs/xml_models/1262992.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/431/575/GCA_000431575.1_MGS83
1262993.0,1262993.0,b_longum_data/GSMs/xml_models/1262993.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/431/495/GCA_000431495.1_MGS791
1262997.0,1262997.0,b_longum_data/GSMs/xml_models/1262997.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/515/GCA_000435515.1_MGS582
1262998.0,1262998.0,b_longum_data/GSMs/xml_models/1262998.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/415/GCA_000436415.1_MGS102
1262999.0,1262999.0,b_longum_data/GSMs/xml_models/1262999.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/375/GCA_000432375.1_MGS103
1263000.0,1263000.0,b_longum_data/GSMs/xml_models/1263000.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/635/GCA_000434635.1_MGS110
1263001.0,1263001.0,b_longum_data/GSMs/xml_models/1263001.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/295/GCA_000435295.1_MGS114
1263002.0,1263002.0,b_longum_data/GSMs/xml_models/1263002.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/135/GCA_000432135.1_MGS124
1263003.0,1263003.0,b_longum_data/GSMs/xml_models/1263003.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/433/195/GCA_000433195.1_MGS129
1263004.0,1263004.0,b_longum_data/GSMs/xml_models/1263004.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/995/GCA_000435995.1_MGS137
1263005.0,1263005.0,b_longum_data/GSMs/xml_models/1263005.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/715/GCA_000435715.1_MGS145
1263006.0,1263006.0,b_longum_data/GSMs/xml_models/1263006.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/735/GCA_000436735.1_MGS170
1263007.0,1263007.0,b_longum_data/GSMs/xml_models/1263007.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/555/GCA_000435555.1_MGS176
1263008.0,1263008.0,b_longum_data/GSMs/xml_models/1263008.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/915/GCA_000432915.1_MGS194
1263010.0,1263010.0,b_longum_data/GSMs/xml_models/1263010.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/935/GCA_000436935.1_MGS227
1263011.0,1263011.0,b_longum_data/GSMs/xml_models/1263011.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/615/GCA_000435615.1_MGS238
1263012.0,1263012.0,b_longum_data/GSMs/xml_models/1263012.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/431/875/GCA_000431875.1_MGS24
1263013.0,1263013.0,b_longum_data/GSMs/xml_models/1263013.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/275/GCA_000436275.1_MGS240
1263018.0,1263018.0,b_longum_data/GSMs/xml_models/1263018.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/437/695/GCA_000437695.1_MGS321
1263019.0,1263019.0,b_longum_data/GSMs/xml_models/1263019.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/995/GCA_000434995.1_MGS341
1263027.0,1263027.0,b_longum_data/GSMs/xml_models/1263027.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/115/GCA_000436115.1_MGS534
1263029.0,1263029.0,b_longum_data/GSMs/xml_models/1263029.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/495/GCA_000435495.1_MGS552
1263032.0,1263032.0,b_longum_data/GSMs/xml_models/1263032.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/855/GCA_000432855.1_MGS822
1263040.0,1263040.0,b_longum_data/GSMs/xml_models/1263040.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/315/GCA_000435315.1_MGS162
1263048.0,1263048.0,b_longum_data/GSMs/xml_models/1263048.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/437/135/GCA_000437135.1_MGS315
1263051.0,1263051.0,b_longum_data/GSMs/xml_models/1263051.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/155/GCA_000434155.1_MGS437
1263052.0,1263052.0,b_longum_data/GSMs/xml_models/1263052.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/433/715/GCA_000433715.1_MGS211
1263062.0,1263062.0,b_longum_data/GSMs/xml_models/1263062.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/395/GCA_000432395.1_MGS259
1263071.0,1263071.0,b_longum_data/GSMs/xml_models/1263071.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/433/295/GCA_000433295.1_MGS665
1263072.0,1263072.0,b_longum_data/GSMs/xml_models/1263072.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/433/275/GCA_000433275.1_MGS218
1263095.0,1263095.0,b_longum_data/GSMs/xml_models/1263095.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/895/GCA_000436895.1_MGS116
1273103.0,1273103.0,b_longum_data/GSMs/xml_models/1273103.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/417/505/GCA_000417505.1_NM10version1
1285191.0,1285191.0,b_longum_data/GSMs/xml_models/1285191.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/592/105/GCF_001592105.1_ASM159210v1
1285585.0,1285585.0,b_longum_data/GSMs/xml_models/1285585.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/417/525/GCA_000417525.1_BL7version1
1287303.0,1287303.0,b_longum_data/GSMs/xml_models/1287303.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/502/715/GCA_000502715.1_Mloti_LSHC432A00
1287308.0,1287308.0,b_longum_data/GSMs/xml_models/1287308.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/503/095/GCA_000503095.1_Mloti_LSHC440B00
1288121.0,1288121.0,b_longum_data/GSMs/xml_models/1288121.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/735/725/GCA_020735725.1_ASM2073572v1
1297617.0,1297617.0,b_longum_data/GSMs/xml_models/1297617.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/154/955/GCF_004154955.1_ASM415495v1
1299998.0,1299998.0,b_longum_data/GSMs/xml_models/1299998.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/494/635/GCF_001494635.1_ASM149463v1
1305734.0,1305734.0,b_longum_data/GSMs/xml_models/1305734.0.xml,True,https
1321780.0,1321780.0,b_longum_data/GSMs/xml_models/1321780.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/469/545/GCA_000469545.1_ASM46954v1
1321783.0,1321783.0,b_longum_data/GSMs/xml_models/1321783.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/467/935/GCA_000467935.1_ASM46793v1
1327635.0,1327635.0,b_longum_data/GSMs/xml_models/1327635.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/605/GCF_002796605.1_ASM279660v1
1333651.0,1333651.0,b_longum_data/GSMs/xml_models/1333651.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/405/765/GCF_005405765.1_ASM540576v1
1335613.0,1335613.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/386/185/GCA_902386185.1_UHGG_MGYG-HGUT-02352
1335760.0,1335760.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/412/635/GCA_000412635.1_Sphingobium_sp._strain_YL23
1347392.0,1347392.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/375/335/GCA_902375335.1_MGYG-HGUT-01473
1348429.0,1348429.0,b_longum_data/GSMs/xml_models/1348429.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/335/525/GCF_002335525.1_ASM233552v1
1354301.0,1354301.0,b_longum_data/GSMs/xml_models/1354301.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/447/315/GCA_000447315.1_BL8
1365007.0,1365007.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/470/315/GCA_000470315.2_TODO
1378168.0,1378168.0,b_longum_data/GSMs/xml_models/1378168.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/492/175/GCA_000492175.2_ASM49217v2
1392836.0,1392836.0,b_longum_data/GSMs/xml_models/1392836.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/875/945/GCA_000875945.1_TWA4_1
1400053.0,1400053.0,b_longum_data/GSMs/xml_models/1400053.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/473/305/GCA_000473305.1_ASM47330v1
1406431.0,1406431.0,b_longum_data/GSMs/xml_models/1406431.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/028/775/GCF_001028775.2_ASM102877v2
1408310.0,1408310.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/619/825/GCA_000619825.1_ASM61982v1
1410621.0,1410621.0,b_longum_data/GSMs/xml_models/1410621.0.xml,True,https
1410631.0,1410631.0,b_longum_data/GSMs/xml_models/1410631.0.xml,True,https
1419876.0,1419876.0,b_longum_data/GSMs/xml_models/1419876.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/503/195/GCA_000503195.1_CACIA14H2Blastomonas
1432052.0,1432052.0,b_longum_data/GSMs/xml_models/1432052.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/682/485/GCF_027682485.1_ASM2768248v1
1457233.0,1457233.0,b_longum_data/GSMs/xml_models/1457233.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/797/815/GCF_002797815.1_ASM279781v1
1460650.0,1460650.0,b_longum_data/GSMs/xml_models/1460650.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/853/835/GCF_027853835.1_ASM2785383v1
1463827.0,1463827.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/717/635/GCA_000717635.1_ASM71763v1
1463860.0,1463860.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/721/515/GCA_000721515.1_ASM72151v1
